filename,transcription
train_sample_2952.wav,"My daughter was bit by her cat and now her hand is sore, red and swollen and the wound is oozing liquid."
train_sample_2953.wav,I have severe shoulder pain
train_sample_2954.wav,I sliced myself deeply with a knife while I was cooking
train_sample_2955.wav,I had a cold the last time I travelled by plane and I still have a discomfort in my ears.
train_sample_2956.wav,My right shoulder clicks when I move my arm.
train_sample_2957.wav,When i'm doing sport I have pain under my skin
train_sample_2958.wav,My ankle joint throbs when I put pressure on my foot.
train_sample_2959.wav,Sharp pain and heavy breathing
train_sample_2960.wav,My shoulder hurts me so much
train_sample_2961.wav,my hair isn't well
train_sample_2962.wav,I have a foot ache although I don't walk a lot.
train_sample_2963.wav,My stomach feels full and upset  and bloating after big meals.
train_sample_2964.wav,When I play football I have joint pain.
train_sample_2965.wav,"i was injured during football match, i was diagnosed with Cruciate ligament"
train_sample_2966.wav,I feel emotionally crushed
train_sample_2967.wav,When I bend over I get a shooting pain down my back
train_sample_2968.wav,I'm not feeling good I can't take my breath
train_sample_2969.wav,I have some pain when i'm walking around my knees
train_sample_2970.wav,I have general discomfort in my torso.
train_sample_2971.wav,My cough is very heavy and I have mucus.
train_sample_2972.wav,i feel that it's hard to breath for me specially after running or making any effort
train_sample_2973.wav,"Had I stepped on a needle it wouldn't have hurt so much, like this damned spur in my heel."
train_sample_2974.wav,My upper back has been sore for a week.
train_sample_2975.wav,When I'm too high I start to feel dizzy
train_sample_2976.wav,I feel a sharp pain in my head when I think too hard.
train_sample_2977.wav,i have a great pain in my foot like thrombing pain with relaxing my pain releif
train_sample_2978.wav,"When I move my shoulder, it's like lightning is being sent through my shoulder"
train_sample_2979.wav,I can't do anything I feel a weak in my body
train_sample_2980.wav,"My heart hurts while I'm sad, why?"
train_sample_2981.wav,My entire body is freezing.
train_sample_2982.wav,I have some terrible problems when i'm breathing during the night.
train_sample_2983.wav,i have a migrain and i took panadol but it doesnÕt help
train_sample_2984.wav,When i'm awake in the morning I feel strange and have vertigo
train_sample_2985.wav,My stomach feels full and upset  and bloating after big meals.
train_sample_2986.wav,My body feels weak and i think that my face is fade and i can't sleep well
train_sample_2987.wav,It feels like someone is hitting my head with a hammer.  I feel pain on the top of my head and it throbs.
train_sample_2988.wav,When I do hard exercises I feel great pain in my muscles.
train_sample_2989.wav,My ankle joint throbs when I put pressure on my foot.
train_sample_2990.wav,The joints in my fingers are painful in the morning.
train_sample_2991.wav,I feel like the world goes round and round
train_sample_2992.wav,I feel very hard to breathe
train_sample_2993.wav,There's swelling in my neck and it hurts.
train_sample_2994.wav,I have front head pain and when I get it the light bothers me.
train_sample_2995.wav,Stomach pain after drinking milk
train_sample_2996.wav,i feel weak
train_sample_2997.wav,I have a painful cramp in my feet
train_sample_2998.wav,I love to garden but I get a terrible twinge in my lower back when I lean over.
train_sample_2999.wav,It hurts when I bent my arm
train_sample_3000.wav,"i walked a long for 3 km, i feel pain in my foot like foot ache"
train_sample_3001.wav,I carried a heavy bag yesterday and when I get up today I felt a great shoulder pain.
train_sample_3002.wav,What helps cuts heal faster?
train_sample_3003.wav,My face break out badly every month around my cycle.
train_sample_3004.wav,I feel great pain in the head
train_sample_3005.wav,i was travelling by ship and i feel dizzy.
train_sample_3006.wav,I'm feeling nauseous
train_sample_3007.wav,I have a pain in my muscle
train_sample_3008.wav,I feel hurts in my heart
train_sample_3009.wav,"It is hard to breath when I am in the underground metro station, why?"
train_sample_3010.wav,"I have a foot ache in winter, or when it feels cold, why?"
train_sample_3011.wav,Every time it rains I get hives on my belly and sides.
train_sample_3012.wav,My son nicked his neck with an old razor and that spot has become inflamed and looks like it is infected.
train_sample_3013.wav,I feel a huge emotional pain after I broke up with my girlfriend.
train_sample_3014.wav,I can't carry anything I have a pain in my shoulder
train_sample_3015.wav,When I eat too much sugar my body gets weak and dizzy.
train_sample_3016.wav,When I go to sleep I am feeling cold
train_sample_3017.wav,i feel weak
train_sample_3018.wav,I have a very rash sensation close to my arms
train_sample_3019.wav,I feel a burning sensation in my guts about 2 hours after each meal.
train_sample_3020.wav,"I feel like I just can't cope anymore, I feel overwhelmed and like I just can't get a break."
train_sample_3021.wav,I've been over my cold for weeks but still cough every day.
train_sample_3022.wav,My son squeezed a pimple and it broke open only to scab over and now looks like it is infected.
train_sample_3023.wav,I feel pain in my head with a vertigo
train_sample_3024.wav,I have a sharp pain in my neck
train_sample_3025.wav,My head hurts in the back and the pain lasts all day.
train_sample_3026.wav,The area around my heart doesn't feel good.
train_sample_3027.wav,I made lots and lots of analysis to know the main reason for my stomach ache
train_sample_3028.wav,i was travelling by ship and i feel dizzy.
train_sample_3029.wav,I feel great pain in my feet after playing one of the sports games
train_sample_3030.wav,I had a pain in my knee when I was swimming
train_sample_3031.wav,My knee catches and hurts when I first stand up after sitting.
train_sample_3032.wav,When I walk it's hard to breath.
train_sample_3033.wav,I have shoulder pain when I try to carry my groceries.
train_sample_3034.wav,I complain alot with skin allergy
train_sample_3035.wav,There is this pain that radiates from my chest up to my left arm.
train_sample_3036.wav,I get big patches of irritated pimples on my back and they hurt.
train_sample_3037.wav,i feel head ache
train_sample_3038.wav,When I wake up I am feeling cold
train_sample_3039.wav,My arm hurts when I stretch
train_sample_3040.wav,My skin is very dry and peeling.
train_sample_3041.wav,I hve cut my finger because of playing football and I  to apply pain relief cream but it does not help
train_sample_3042.wav,"I have a blurry vision during my swimming training in the pool, why?"
train_sample_3043.wav,"surgical wounds red, firing pus, painful and hot to the touch"
train_sample_3044.wav,My husband has a spot on his lip that he though was cold sore but now it has broken open and leaks fluid all day.
train_sample_3045.wav,I have throbing in my shoulder
train_sample_3046.wav,I have internal pain whenever I come down with a cold.
train_sample_3047.wav,Sharp pain and heavy breathing
train_sample_3048.wav,I suffered a deep wound in my hand and I can not stop the bleeding
train_sample_3049.wav,I had a pain in my knee when I was swimming
train_sample_3050.wav,I think my wound is infected
train_sample_3051.wav,i have a problem in my back i cannot extend it
train_sample_3052.wav,fell skull is cracked like nuts
train_sample_3053.wav,"Even if the temperature is high in the house,  my body is always cold"
train_sample_3054.wav,"can't do any exercise, i feel weak"
train_sample_3055.wav,i was watching tv and suddenly have blurry vision
train_sample_3056.wav,When I stand up too quickly I start to feel dizzy and light-headed
train_sample_3057.wav,My wound was infected when i was planting some flowers in my garden
train_sample_3058.wav,This long scar on my left buttock is from falling off my mountain bike.
train_sample_3059.wav,I feel cold although we are in summer.
train_sample_3060.wav,I get big patches of irritated pimples on my back and they hurt.
train_sample_3061.wav,My knee feels weak and it gave way the other day at the top of the stairs.  Luckily there was a rail to hold on to.
train_sample_3062.wav,my temperature dropped and my body get synosed
train_sample_3063.wav,My body feels weak and I tried to make it relax but it stills pain me
train_sample_3064.wav,In highschool I had a lot of acne.
train_sample_3065.wav,i have difficulty moving my neck
train_sample_3066.wav,"It started as a tinnitus, but today the pain is throbbing and unbearable."
train_sample_3067.wav,Feels like there are pins and needles sticking in my joints
train_sample_3068.wav,I have a wound between my toes that gets better overnight and then reopens ever day when I wear dress shoes to work.
train_sample_3069.wav,I feel so sore in my stomach area.
train_sample_3070.wav,I feel pain in the lower back
train_sample_3071.wav,When I eat too much sugar my body gets weak and dizzy.
train_sample_3072.wav,"I feel like I just can't cope anymore, I feel overwhelmed and like I just can't get a break."
train_sample_3073.wav,His infected wound was beginning to rot.
train_sample_3074.wav,I have internal pain whenever I come down with a cold.
